respondent_id,question_id,chosen_sugar_type,chosen_health_label,chosen_price,chose_sugar_free,chose_health_label,choice_value,sugar_free,health_label,price,price_normalized,sugar_health_interaction,sugar_price_interaction,health_price_interaction,perceived_benefit_score,benefit_direct_utility,benefit_sugar_interaction,benefit_label_interaction,benefit_price_interaction,nutrition_knowledge_score,knowledge_direct_utility,knowledge_sugar_interaction,knowledge_label_interaction,knowledge_price_interaction,knowledge_level,perceived_price_score,price_perception_direct_utility,price_perception_actual_interaction,price_perception_sugar_interaction,price_perception_label_interaction,price_sensitivity_level
181,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,-2.434342331150199,3.45,3.45,3.45,0.0,-3.5993490182006513,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,3.6666666666666665,0.0,
182,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.5,3.5,3.5,3.5,1.2028851190307923,3.4,3.4,3.4,3.4,1.1685169727727696,,4.0,4.0,1.3747258503209054,4.0,4.0,
182,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.5,3.5,3.5,3.5,1.2028851190307923,3.4,3.4,3.4,3.4,1.1685169727727696,,4.0,4.0,1.3747258503209054,4.0,4.0,
182,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.5,3.5,3.5,0.0,-3.6515134967252982,3.4,3.4,3.4,0.0,-3.547184539676004,,4.0,4.0,-4.173158281971769,4.0,0.0,
182,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.5,3.5,0.0,3.5,-3.6515134967252982,3.4,3.4,0.0,3.4,-3.547184539676004,,4.0,4.0,-4.173158281971769,0.0,4.0,
182,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.5,3.5,3.5,0.0,1.2028851190307923,3.4,3.4,3.4,0.0,1.1685169727727696,,4.0,4.0,1.3747258503209054,4.0,0.0,
182,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.5,3.5,3.5,0.0,-3.6515134967252982,3.4,3.4,3.4,0.0,-3.547184539676004,,4.0,4.0,-4.173158281971769,4.0,0.0,
183,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.9164839002139369,3.5,3.5,3.5,3.5,1.2028851190307923,,4.0,4.0,1.3747258503209054,4.0,4.0,
183,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.9164839002139369,3.5,3.5,3.5,3.5,1.2028851190307923,,4.0,4.0,1.3747258503209054,4.0,4.0,
183,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,-2.782105521314513,3.5,3.5,3.5,0.0,-3.6515134967252982,,4.0,4.0,-4.173158281971769,4.0,0.0,
183,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,2.6666666666666665,2.6666666666666665,0.0,2.6666666666666665,-2.782105521314513,3.5,3.5,0.0,3.5,-3.6515134967252982,,4.0,4.0,-4.173158281971769,0.0,4.0,
183,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,0.9164839002139369,3.5,3.5,3.5,0.0,1.2028851190307923,,4.0,4.0,1.3747258503209054,4.0,0.0,
183,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,-2.782105521314513,3.5,3.5,3.5,0.0,-3.6515134967252982,,4.0,4.0,-4.173158281971769,4.0,0.0,
184,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,1.1456048752674213,2.95,2.95,2.95,2.95,1.0138603146116678,,3.0,3.0,1.0310443877406792,3.0,3.0,
184,q22,일반당,건강라벨 없음,3000,0,0,1,0,0,3000,1.730652495653395,0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,5.768841652177984,2.95,2.95,0.0,0.0,5.105424862177515,,3.0,3.0,5.191957486960185,0.0,0.0,
184,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,5.768841652177984,2.95,2.95,2.95,2.95,5.105424862177515,,3.0,3.0,5.191957486960185,3.0,3.0,
184,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.3333333333333335,3.3333333333333335,0.0,3.3333333333333335,-3.477631901643141,2.95,2.95,0.0,2.95,-3.07770423295418,,3.0,3.0,-3.129868711478827,0.0,3.0,
184,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,1.1456048752674213,2.95,2.95,2.95,0.0,1.0138603146116678,,3.0,3.0,1.0310443877406792,3.0,0.0,
184,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,-3.477631901643141,2.95,2.95,2.95,0.0,-3.07770423295418,,3.0,3.0,-3.129868711478827,3.0,0.0,
185,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.0,3.0,3.0,3.0,1.0310443877406792,2.85,2.85,2.85,2.85,0.9794921683536452,,4.0,4.0,1.3747258503209054,4.0,4.0,
185,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.0,3.0,3.0,3.0,1.0310443877406792,2.85,2.85,2.85,2.85,0.9794921683536452,,4.0,4.0,1.3747258503209054,4.0,4.0,
185,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.0,3.0,3.0,3.0,5.191957486960185,2.85,2.85,2.85,2.85,4.932359612612176,,4.0,4.0,6.92260998261358,4.0,4.0,
185,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.0,3.0,0.0,3.0,-3.129868711478827,2.85,2.85,0.0,2.85,-2.973375275904886,,4.0,4.0,-4.173158281971769,0.0,4.0,
185,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.0,3.0,3.0,0.0,1.0310443877406792,2.85,2.85,2.85,0.0,0.9794921683536452,,4.0,4.0,1.3747258503209054,4.0,0.0,
185,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.0,3.0,3.0,0.0,-3.129868711478827,2.85,2.85,2.85,0.0,-2.973375275904886,,4.0,4.0,-4.173158281971769,4.0,0.0,
187,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,4.0,4.0,4.0,4.0,1.3747258503209054,,3.0,3.0,1.0310443877406792,3.0,3.0,
187,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,4.0,4.0,4.0,4.0,1.3747258503209054,,3.0,3.0,1.0310443877406792,3.0,3.0,
187,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,5.480399569569085,4.0,4.0,4.0,4.0,6.92260998261358,,3.0,3.0,5.191957486960185,3.0,3.0,
187,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,1.08832463150405,4.0,4.0,4.0,0.0,1.3747258503209054,,3.0,3.0,1.0310443877406792,3.0,0.0,
187,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,-3.303750306560984,4.0,4.0,4.0,0.0,-4.173158281971769,,3.0,3.0,-3.129868711478827,3.0,0.0,
188,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.8333333333333335,3.8333333333333335,3.8333333333333335,0.0,-3.9992766868896124,2.25,2.25,2.25,0.0,-2.34740153360912,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,3.6666666666666665,0.0,
189,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.8333333333333335,1.3174456065575344,3.85,3.85,3.85,3.85,1.3231736309338715,,4.0,4.0,1.3747258503209054,4.0,4.0,
189,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.8333333333333335,1.3174456065575344,3.85,3.85,3.85,3.85,1.3231736309338715,,4.0,4.0,1.3747258503209054,4.0,4.0,
189,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,3.8333333333333335,3.8333333333333335,3.8333333333333335,3.8333333333333335,6.634167900004681,3.85,3.85,3.85,3.85,6.663012108265571,,4.0,4.0,6.92260998261358,4.0,4.0,
189,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.8333333333333335,3.8333333333333335,0.0,3.8333333333333335,-3.9992766868896124,3.85,3.85,0.0,3.85,-4.016664846397828,,4.0,4.0,-4.173158281971769,0.0,4.0,
189,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.8333333333333335,3.8333333333333335,3.8333333333333335,0.0,1.3174456065575344,3.85,3.85,3.85,0.0,1.3231736309338715,,4.0,4.0,1.3747258503209054,4.0,0.0,
189,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.8333333333333335,3.8333333333333335,3.8333333333333335,0.0,-3.9992766868896124,3.85,3.85,3.85,0.0,-4.016664846397828,,4.0,4.0,-4.173158281971769,4.0,0.0,
190,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.8019234126871949,2.95,2.95,2.95,2.95,1.0138603146116678,,3.0,3.0,1.0310443877406792,3.0,3.0,
190,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.3333333333333335,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.8019234126871949,2.95,2.95,2.95,2.95,1.0138603146116678,,3.0,3.0,1.0310443877406792,3.0,3.0,
190,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,-2.434342331150199,2.95,2.95,2.95,0.0,-3.07770423295418,,3.0,3.0,-3.129868711478827,3.0,0.0,
190,q24,일반당,건강라벨 없음,2500,0,0,2,0,0,2500,0.34368146258022636,0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.8019234126871949,2.95,2.95,0.0,0.0,1.0138603146116678,,3.0,3.0,1.0310443877406792,0.0,0.0,
190,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,0.8019234126871949,2.95,2.95,2.95,0.0,1.0138603146116678,,3.0,3.0,1.0310443877406792,3.0,0.0,
190,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.3333333333333335,2.3333333333333335,2.3333333333333335,0.0,-2.434342331150199,2.95,2.95,2.95,0.0,-3.07770423295418,,3.0,3.0,-3.129868711478827,3.0,0.0,
191,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,3.3,3.3,3.3,3.3,1.134148826514747,,3.6666666666666665,3.6666666666666665,1.2601653627941634,3.6666666666666665,3.6666666666666665,
191,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,3.3,3.3,3.3,3.3,1.134148826514747,,3.6666666666666665,3.6666666666666665,1.2601653627941634,3.6666666666666665,3.6666666666666665,
191,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,-3.303750306560984,3.3,3.3,3.3,0.0,-3.4428555826267098,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,3.6666666666666665,0.0,
191,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.1666666666666665,3.1666666666666665,0.0,3.1666666666666665,-3.303750306560984,3.3,3.3,0.0,3.3,-3.4428555826267098,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,0.0,3.6666666666666665,
191,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,1.08832463150405,3.3,3.3,3.3,0.0,1.134148826514747,,3.6666666666666665,3.6666666666666665,1.2601653627941634,3.6666666666666665,0.0,
191,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,-3.303750306560984,3.3,3.3,3.3,0.0,-3.4428555826267098,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,3.6666666666666665,0.0,
192,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.973764143977308,2.9,2.9,2.9,2.9,0.9966762414826564,,2.6666666666666665,2.6666666666666665,0.9164839002139369,2.6666666666666665,2.6666666666666665,
192,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.973764143977308,2.9,2.9,2.9,2.9,0.9966762414826564,,2.6666666666666665,2.6666666666666665,0.9164839002139369,2.6666666666666665,2.6666666666666665,
192,q23,무설탕,건강라벨 있음,3000,1,1,2,1,1,3000,1.730652495653395,1,1.730652495653395,1.730652495653395,2.8333333333333335,2.8333333333333335,2.8333333333333335,2.8333333333333335,4.903515404351286,2.9,2.9,2.9,2.9,5.018892237394845,,2.6666666666666665,2.6666666666666665,4.615073321742386,2.6666666666666665,2.6666666666666665,
192,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,2.8333333333333335,2.8333333333333335,0.0,2.8333333333333335,-2.95598711639667,2.9,2.9,0.0,2.9,-3.025539754429533,,2.6666666666666665,2.6666666666666665,-2.782105521314513,0.0,2.6666666666666665,
192,q25,일반당,건강라벨 있음,3000,0,1,2,0,1,3000,1.730652495653395,0,0.0,1.730652495653395,2.8333333333333335,2.8333333333333335,0.0,2.8333333333333335,4.903515404351286,2.9,2.9,0.0,2.9,5.018892237394845,,2.6666666666666665,2.6666666666666665,4.615073321742386,0.0,2.6666666666666665,
192,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,-2.95598711639667,2.9,2.9,2.9,0.0,-3.025539754429533,,2.6666666666666665,2.6666666666666665,-2.782105521314513,2.6666666666666665,0.0,
193,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,3.15,3.15,3.15,3.15,1.082596607127713,,2.6666666666666665,2.6666666666666665,0.9164839002139369,2.6666666666666665,2.6666666666666665,
193,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,3.15,3.15,3.15,3.15,1.082596607127713,,2.6666666666666665,2.6666666666666665,0.9164839002139369,2.6666666666666665,2.6666666666666665,
193,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,-3.303750306560984,3.15,3.15,3.15,0.0,-3.286362147052768,,2.6666666666666665,2.6666666666666665,-2.782105521314513,2.6666666666666665,0.0,
193,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.1666666666666665,3.1666666666666665,0.0,3.1666666666666665,-3.303750306560984,3.15,3.15,0.0,3.15,-3.286362147052768,,2.6666666666666665,2.6666666666666665,-2.782105521314513,0.0,2.6666666666666665,
193,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,1.08832463150405,3.15,3.15,3.15,0.0,1.082596607127713,,2.6666666666666665,2.6666666666666665,0.9164839002139369,2.6666666666666665,0.0,
193,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,-3.303750306560984,3.15,3.15,3.15,0.0,-3.286362147052768,,2.6666666666666665,2.6666666666666665,-2.782105521314513,2.6666666666666665,0.0,
194,q21,무설탕,건강라벨 있음,2500,1,1,1,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.5,3.5,3.5,3.5,1.2028851190307923,3.95,3.95,3.95,3.95,1.3575417771918943,,4.333333333333333,4.333333333333333,1.4892863378476475,4.333333333333333,4.333333333333333,
194,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.5,3.5,3.5,3.5,1.2028851190307923,3.95,3.95,3.95,3.95,1.3575417771918943,,4.333333333333333,4.333333333333333,1.4892863378476475,4.333333333333333,4.333333333333333,
194,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.5,3.5,3.5,0.0,-3.6515134967252982,3.95,3.95,3.95,0.0,-4.1209938034471225,,4.333333333333333,4.333333333333333,-4.5209214721360835,4.333333333333333,0.0,
194,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.5,3.5,0.0,3.5,-3.6515134967252982,3.95,3.95,0.0,3.95,-4.1209938034471225,,4.333333333333333,4.333333333333333,-4.5209214721360835,0.0,4.333333333333333,
194,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.5,3.5,3.5,0.0,1.2028851190307923,3.95,3.95,3.95,0.0,1.3575417771918943,,4.333333333333333,4.333333333333333,1.4892863378476475,4.333333333333333,0.0,
195,q21,일반당,건강라벨 없음,2000,0,0,2,0,0,2000,-1.0432895704929424,0,-0.0,-0.0,2.8333333333333335,2.8333333333333335,0.0,0.0,-2.95598711639667,3.8,3.8,0.0,0.0,-3.964500367873181,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,0.0,0.0,
195,q22,일반당,건강라벨 없음,3000,0,0,1,0,0,3000,1.730652495653395,0,0.0,0.0,2.8333333333333335,2.8333333333333335,0.0,0.0,4.903515404351286,3.8,3.8,0.0,0.0,6.576479483482901,,3.6666666666666665,3.6666666666666665,6.345725817395782,0.0,0.0,
195,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,-2.95598711639667,3.8,3.8,3.8,0.0,-3.964500367873181,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,3.6666666666666665,0.0,
195,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,2.8333333333333335,2.8333333333333335,0.0,2.8333333333333335,-2.95598711639667,3.8,3.8,0.0,3.8,-3.964500367873181,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,0.0,3.6666666666666665,
195,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,0.973764143977308,3.8,3.8,3.8,0.0,1.3059895578048601,,3.6666666666666665,3.6666666666666665,1.2601653627941634,3.6666666666666665,0.0,
195,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.8333333333333335,2.8333333333333335,2.8333333333333335,0.0,-2.95598711639667,3.8,3.8,3.8,0.0,-3.964500367873181,,3.6666666666666665,3.6666666666666665,-3.8253950918074553,3.6666666666666665,0.0,
196,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,0.0,-2.2604607360680418,3.15,3.15,3.15,0.0,-3.286362147052768,,5.0,5.0,-5.216447852464712,5.0,0.0,
196,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,2.1666666666666665,2.1666666666666665,0.0,2.1666666666666665,-2.2604607360680418,3.15,3.15,0.0,3.15,-3.286362147052768,,5.0,5.0,-5.216447852464712,0.0,5.0,
196,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,0.0,0.7446431689238238,3.15,3.15,3.15,0.0,1.082596607127713,,5.0,5.0,1.7184073129011317,5.0,0.0,
196,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.1666666666666665,2.1666666666666665,2.1666666666666665,0.0,-2.2604607360680418,3.15,3.15,3.15,0.0,-3.286362147052768,,5.0,5.0,-5.216447852464712,5.0,0.0,
198,q21,일반당,건강라벨 없음,2000,0,0,2,0,0,2000,-1.0432895704929424,0,-0.0,-0.0,2.6666666666666665,2.6666666666666665,0.0,0.0,-2.782105521314513,3.0,3.0,0.0,0.0,-3.129868711478827,,4.0,4.0,-4.173158281971769,0.0,0.0,
198,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,2.6666666666666665,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.9164839002139369,3.0,3.0,3.0,3.0,1.0310443877406792,,4.0,4.0,1.3747258503209054,4.0,4.0,
198,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,-2.782105521314513,3.0,3.0,3.0,0.0,-3.129868711478827,,4.0,4.0,-4.173158281971769,4.0,0.0,
198,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,2.6666666666666665,2.6666666666666665,0.0,2.6666666666666665,-2.782105521314513,3.0,3.0,0.0,3.0,-3.129868711478827,,4.0,4.0,-4.173158281971769,0.0,4.0,
198,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,0.9164839002139369,3.0,3.0,3.0,0.0,1.0310443877406792,,4.0,4.0,1.3747258503209054,4.0,0.0,
198,q26,무설탕,건강라벨 없음,2000,1,0,2,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,2.6666666666666665,2.6666666666666665,2.6666666666666665,0.0,-2.782105521314513,3.0,3.0,3.0,0.0,-3.129868711478827,,4.0,4.0,-4.173158281971769,4.0,0.0,
199,q21,일반당,건강라벨 없음,2000,0,0,2,0,0,2000,-1.0432895704929424,0,-0.0,-0.0,3.1666666666666665,3.1666666666666665,0.0,0.0,-3.303750306560984,2.9,2.9,0.0,0.0,-3.025539754429533,,3.3333333333333335,3.3333333333333335,-3.477631901643141,0.0,0.0,
199,q22,무설탕,건강라벨 있음,2500,1,1,2,1,1,2500,0.34368146258022636,1,0.34368146258022636,0.34368146258022636,3.1666666666666665,3.1666666666666665,3.1666666666666665,3.1666666666666665,1.08832463150405,2.9,2.9,2.9,2.9,0.9966762414826564,,3.3333333333333335,3.3333333333333335,1.1456048752674213,3.3333333333333335,3.3333333333333335,
199,q23,무설탕,건강라벨 없음,2000,1,0,1,1,0,2000,-1.0432895704929424,0,-1.0432895704929424,-0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,-3.303750306560984,2.9,2.9,2.9,0.0,-3.025539754429533,,3.3333333333333335,3.3333333333333335,-3.477631901643141,3.3333333333333335,0.0,
199,q24,일반당,건강라벨 있음,2000,0,1,1,0,1,2000,-1.0432895704929424,0,-0.0,-1.0432895704929424,3.1666666666666665,3.1666666666666665,0.0,3.1666666666666665,-3.303750306560984,2.9,2.9,0.0,2.9,-3.025539754429533,,3.3333333333333335,3.3333333333333335,-3.477631901643141,0.0,3.3333333333333335,
199,q25,무설탕,건강라벨 없음,2500,1,0,1,1,0,2500,0.34368146258022636,0,0.34368146258022636,0.0,3.1666666666666665,3.1666666666666665,3.1666666666666665,0.0,1.08832463150405,2.9,2.9,2.9,0.0,0.9966762414826564,,3.3333333333333335,3.3333333333333335,1.1456048752674213,3.3333333333333335,0.0,
