respondent_id,choice_set,alternative,alternative_name,product_type,sugar_content,health_label,price,choice
170,2,3,구매안함,,,,,0
170,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
170,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
170,3,3,구매안함,,,,,1
170,4,1,제품 A,알반당,알반당,1.0,2000.0,1
170,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
170,4,3,구매안함,,,,,0
170,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
170,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
170,5,3,구매안함,,,,,0
170,6,1,제품 A,알반당,알반당,1.0,3000.0,0
170,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
170,6,3,구매안함,,,,,1
171,1,1,제품 A,알반당,알반당,1.0,2500.0,0
171,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
171,1,3,구매안함,,,,,0
171,2,1,제품 A,알반당,알반당,0.0,3000.0,0
171,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
171,2,3,구매안함,,,,,0
171,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
171,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
171,3,3,구매안함,,,,,0
171,4,1,제품 A,알반당,알반당,1.0,2000.0,1
171,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
171,4,3,구매안함,,,,,0
171,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
171,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
171,5,3,구매안함,,,,,0
171,6,1,제품 A,알반당,알반당,1.0,3000.0,0
171,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
171,6,3,구매안함,,,,,0
172,1,1,제품 A,알반당,알반당,1.0,2500.0,1
172,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
172,1,3,구매안함,,,,,0
172,2,1,제품 A,알반당,알반당,0.0,3000.0,0
172,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
172,2,3,구매안함,,,,,0
172,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
172,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
172,3,3,구매안함,,,,,0
172,4,1,제품 A,알반당,알반당,1.0,2000.0,1
172,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
172,4,3,구매안함,,,,,0
172,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
172,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
172,5,3,구매안함,,,,,0
172,6,1,제품 A,알반당,알반당,1.0,3000.0,0
172,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
172,6,3,구매안함,,,,,0
174,1,1,제품 A,알반당,알반당,1.0,2500.0,0
174,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
174,1,3,구매안함,,,,,0
174,2,1,제품 A,알반당,알반당,0.0,3000.0,0
174,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
174,2,3,구매안함,,,,,0
174,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
174,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
174,3,3,구매안함,,,,,0
174,4,1,제품 A,알반당,알반당,1.0,2000.0,1
174,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
174,4,3,구매안함,,,,,0
174,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
174,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
174,5,3,구매안함,,,,,0
174,6,1,제품 A,알반당,알반당,1.0,3000.0,1
174,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
174,6,3,구매안함,,,,,0
175,1,1,제품 A,알반당,알반당,1.0,2500.0,1
175,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
175,1,3,구매안함,,,,,0
175,2,1,제품 A,알반당,알반당,0.0,3000.0,0
175,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
175,2,3,구매안함,,,,,0
175,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
175,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
175,3,3,구매안함,,,,,0
175,4,1,제품 A,알반당,알반당,1.0,2000.0,1
175,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
175,4,3,구매안함,,,,,0
175,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
175,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
175,5,3,구매안함,,,,,0
175,6,1,제품 A,알반당,알반당,1.0,3000.0,1
175,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
175,6,3,구매안함,,,,,0
176,1,1,제품 A,알반당,알반당,1.0,2500.0,1
176,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
176,1,3,구매안함,,,,,0
176,2,1,제품 A,알반당,알반당,0.0,3000.0,1
176,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
176,2,3,구매안함,,,,,0
176,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
176,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
176,3,3,구매안함,,,,,0
176,4,1,제품 A,알반당,알반당,1.0,2000.0,1
176,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
176,4,3,구매안함,,,,,0
176,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
176,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
176,5,3,구매안함,,,,,0
176,6,1,제품 A,알반당,알반당,1.0,3000.0,0
176,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
176,6,3,구매안함,,,,,0
177,1,1,제품 A,알반당,알반당,1.0,2500.0,1
177,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
177,1,3,구매안함,,,,,0
177,2,1,제품 A,알반당,알반당,0.0,3000.0,0
177,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
177,2,3,구매안함,,,,,0
177,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
177,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
177,3,3,구매안함,,,,,0
177,4,1,제품 A,알반당,알반당,1.0,2000.0,1
177,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
177,4,3,구매안함,,,,,0
177,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
177,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
177,5,3,구매안함,,,,,0
177,6,1,제품 A,알반당,알반당,1.0,3000.0,0
177,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
177,6,3,구매안함,,,,,0
178,1,1,제품 A,알반당,알반당,1.0,2500.0,1
178,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
178,1,3,구매안함,,,,,0
178,2,1,제품 A,알반당,알반당,0.0,3000.0,1
178,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
178,2,3,구매안함,,,,,0
178,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
178,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
178,3,3,구매안함,,,,,0
178,4,1,제품 A,알반당,알반당,1.0,2000.0,1
178,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
178,4,3,구매안함,,,,,0
178,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
178,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
178,5,3,구매안함,,,,,0
178,6,1,제품 A,알반당,알반당,1.0,3000.0,0
178,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
178,6,3,구매안함,,,,,0
179,1,1,제품 A,알반당,알반당,1.0,2500.0,1
179,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
179,1,3,구매안함,,,,,0
179,2,1,제품 A,알반당,알반당,0.0,3000.0,0
179,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
179,2,3,구매안함,,,,,0
179,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
179,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
179,3,3,구매안함,,,,,0
179,4,1,제품 A,알반당,알반당,1.0,2000.0,1
179,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
179,4,3,구매안함,,,,,0
179,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
179,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
179,5,3,구매안함,,,,,0
179,6,1,제품 A,알반당,알반당,1.0,3000.0,0
179,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
179,6,3,구매안함,,,,,0
180,1,1,제품 A,알반당,알반당,1.0,2500.0,0
180,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
180,1,3,구매안함,,,,,0
180,2,1,제품 A,알반당,알반당,0.0,3000.0,0
180,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
180,2,3,구매안함,,,,,0
180,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
180,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
180,3,3,구매안함,,,,,0
180,4,1,제품 A,알반당,알반당,1.0,2000.0,1
180,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
180,4,3,구매안함,,,,,0
180,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
180,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
180,5,3,구매안함,,,,,0
180,6,1,제품 A,알반당,알반당,1.0,3000.0,0
180,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
180,6,3,구매안함,,,,,0
181,1,1,제품 A,알반당,알반당,1.0,2500.0,1
181,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
181,1,3,구매안함,,,,,0
181,2,1,제품 A,알반당,알반당,0.0,3000.0,0
181,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
181,2,3,구매안함,,,,,0
181,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
181,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
181,3,3,구매안함,,,,,0
181,4,1,제품 A,알반당,알반당,1.0,2000.0,1
181,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
181,4,3,구매안함,,,,,0
181,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
181,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
181,5,3,구매안함,,,,,0
181,6,1,제품 A,알반당,알반당,1.0,3000.0,0
181,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
181,6,3,구매안함,,,,,0
182,1,1,제품 A,알반당,알반당,1.0,2500.0,1
182,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
182,1,3,구매안함,,,,,0
182,2,1,제품 A,알반당,알반당,0.0,3000.0,0
182,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
182,2,3,구매안함,,,,,0
182,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
182,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
182,3,3,구매안함,,,,,0
182,4,1,제품 A,알반당,알반당,1.0,2000.0,1
182,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
182,4,3,구매안함,,,,,0
182,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
182,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
182,5,3,구매안함,,,,,0
182,6,1,제품 A,알반당,알반당,1.0,3000.0,0
182,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
182,6,3,구매안함,,,,,0
183,1,1,제품 A,알반당,알반당,1.0,2500.0,1
183,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
183,1,3,구매안함,,,,,0
183,2,1,제품 A,알반당,알반당,0.0,3000.0,0
183,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
183,2,3,구매안함,,,,,0
183,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
183,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
183,3,3,구매안함,,,,,0
183,4,1,제품 A,알반당,알반당,1.0,2000.0,1
183,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
183,4,3,구매안함,,,,,0
183,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
183,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
183,5,3,구매안함,,,,,0
183,6,1,제품 A,알반당,알반당,1.0,3000.0,0
183,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
183,6,3,구매안함,,,,,0
184,1,1,제품 A,알반당,알반당,1.0,2500.0,1
184,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
184,1,3,구매안함,,,,,0
184,2,1,제품 A,알반당,알반당,0.0,3000.0,1
184,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
184,2,3,구매안함,,,,,0
184,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
184,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
184,3,3,구매안함,,,,,0
184,4,1,제품 A,알반당,알반당,1.0,2000.0,1
184,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
184,4,3,구매안함,,,,,0
184,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
184,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
184,5,3,구매안함,,,,,0
184,6,1,제품 A,알반당,알반당,1.0,3000.0,0
184,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
184,6,3,구매안함,,,,,0
185,1,1,제품 A,알반당,알반당,1.0,2500.0,1
185,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
185,1,3,구매안함,,,,,0
185,2,1,제품 A,알반당,알반당,0.0,3000.0,0
185,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
185,2,3,구매안함,,,,,0
185,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
185,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
185,3,3,구매안함,,,,,0
185,4,1,제품 A,알반당,알반당,1.0,2000.0,1
185,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
185,4,3,구매안함,,,,,0
185,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
185,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
185,5,3,구매안함,,,,,0
185,6,1,제품 A,알반당,알반당,1.0,3000.0,0
185,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
185,6,3,구매안함,,,,,0
187,1,1,제품 A,알반당,알반당,1.0,2500.0,1
187,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
187,1,3,구매안함,,,,,0
187,2,1,제품 A,알반당,알반당,0.0,3000.0,0
187,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
187,2,3,구매안함,,,,,0
187,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
187,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
187,3,3,구매안함,,,,,0
187,4,1,제품 A,알반당,알반당,1.0,2000.0,0
187,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
187,4,3,구매안함,,,,,1
187,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
187,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
187,5,3,구매안함,,,,,0
187,6,1,제품 A,알반당,알반당,1.0,3000.0,0
187,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
187,6,3,구매안함,,,,,0
188,1,1,제품 A,알반당,알반당,1.0,2500.0,0
188,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
188,1,3,구매안함,,,,,1
188,2,1,제품 A,알반당,알반당,0.0,3000.0,0
188,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
188,2,3,구매안함,,,,,1
188,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
188,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
188,3,3,구매안함,,,,,1
188,4,1,제품 A,알반당,알반당,1.0,2000.0,0
188,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
188,4,3,구매안함,,,,,1
188,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
188,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
188,5,3,구매안함,,,,,1
188,6,1,제품 A,알반당,알반당,1.0,3000.0,0
188,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
188,6,3,구매안함,,,,,0
189,1,1,제품 A,알반당,알반당,1.0,2500.0,1
189,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
189,1,3,구매안함,,,,,0
189,2,1,제품 A,알반당,알반당,0.0,3000.0,0
189,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
189,2,3,구매안함,,,,,0
189,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
189,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
189,3,3,구매안함,,,,,0
189,4,1,제품 A,알반당,알반당,1.0,2000.0,1
189,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
189,4,3,구매안함,,,,,0
189,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
189,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
189,5,3,구매안함,,,,,0
189,6,1,제품 A,알반당,알반당,1.0,3000.0,0
189,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
189,6,3,구매안함,,,,,0
190,1,1,제품 A,알반당,알반당,1.0,2500.0,1
190,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
190,1,3,구매안함,,,,,0
190,2,1,제품 A,알반당,알반당,0.0,3000.0,0
190,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
190,2,3,구매안함,,,,,0
190,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
190,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
190,3,3,구매안함,,,,,0
190,4,1,제품 A,알반당,알반당,1.0,2000.0,0
190,4,2,제품 B,무설탕,알반당,0.0,2500.0,1
190,4,3,구매안함,,,,,0
190,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
190,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
190,5,3,구매안함,,,,,0
190,6,1,제품 A,알반당,알반당,1.0,3000.0,0
190,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
190,6,3,구매안함,,,,,0
191,1,1,제품 A,알반당,알반당,1.0,2500.0,1
191,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
191,1,3,구매안함,,,,,0
191,2,1,제품 A,알반당,알반당,0.0,3000.0,0
191,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
191,2,3,구매안함,,,,,0
191,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
191,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
191,3,3,구매안함,,,,,0
191,4,1,제품 A,알반당,알반당,1.0,2000.0,1
191,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
191,4,3,구매안함,,,,,0
191,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
191,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
191,5,3,구매안함,,,,,0
191,6,1,제품 A,알반당,알반당,1.0,3000.0,0
191,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
191,6,3,구매안함,,,,,0
192,1,1,제품 A,알반당,알반당,1.0,2500.0,1
192,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
192,1,3,구매안함,,,,,0
192,2,1,제품 A,알반당,알반당,0.0,3000.0,0
192,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
192,2,3,구매안함,,,,,0
192,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
192,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
192,3,3,구매안함,,,,,0
192,4,1,제품 A,알반당,알반당,1.0,2000.0,1
192,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
192,4,3,구매안함,,,,,0
192,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
192,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
192,5,3,구매안함,,,,,0
192,6,1,제품 A,알반당,알반당,1.0,3000.0,0
192,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
192,6,3,구매안함,,,,,0
193,1,1,제품 A,알반당,알반당,1.0,2500.0,1
193,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
193,1,3,구매안함,,,,,0
193,2,1,제품 A,알반당,알반당,0.0,3000.0,0
193,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
193,2,3,구매안함,,,,,0
193,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
193,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
193,3,3,구매안함,,,,,0
193,4,1,제품 A,알반당,알반당,1.0,2000.0,1
193,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
193,4,3,구매안함,,,,,0
193,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
193,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
193,5,3,구매안함,,,,,0
193,6,1,제품 A,알반당,알반당,1.0,3000.0,0
193,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
193,6,3,구매안함,,,,,0
194,1,1,제품 A,알반당,알반당,1.0,2500.0,1
194,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
194,1,3,구매안함,,,,,0
194,2,1,제품 A,알반당,알반당,0.0,3000.0,0
194,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
194,2,3,구매안함,,,,,0
194,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
194,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
194,3,3,구매안함,,,,,0
194,4,1,제품 A,알반당,알반당,1.0,2000.0,1
194,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
194,4,3,구매안함,,,,,0
194,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
194,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
194,5,3,구매안함,,,,,0
194,6,1,제품 A,알반당,알반당,1.0,3000.0,0
194,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
194,6,3,구매안함,,,,,1
195,1,1,제품 A,알반당,알반당,1.0,2500.0,0
195,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
195,1,3,구매안함,,,,,0
195,2,1,제품 A,알반당,알반당,0.0,3000.0,1
195,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
195,2,3,구매안함,,,,,0
195,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
195,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
195,3,3,구매안함,,,,,0
195,4,1,제품 A,알반당,알반당,1.0,2000.0,1
195,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
195,4,3,구매안함,,,,,0
195,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
195,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
195,5,3,구매안함,,,,,0
195,6,1,제품 A,알반당,알반당,1.0,3000.0,0
195,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
195,6,3,구매안함,,,,,0
196,1,1,제품 A,알반당,알반당,1.0,2500.0,0
196,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
196,1,3,구매안함,,,,,1
196,2,1,제품 A,알반당,알반당,0.0,3000.0,0
196,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
196,2,3,구매안함,,,,,1
196,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
196,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
196,3,3,구매안함,,,,,0
196,4,1,제품 A,알반당,알반당,1.0,2000.0,1
196,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
196,4,3,구매안함,,,,,0
196,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
196,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
196,5,3,구매안함,,,,,0
196,6,1,제품 A,알반당,알반당,1.0,3000.0,0
196,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
196,6,3,구매안함,,,,,0
197,1,1,제품 A,알반당,알반당,1.0,2500.0,0
197,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
197,1,3,구매안함,,,,,0
197,2,1,제품 A,알반당,알반당,0.0,3000.0,1
197,2,2,제품 B,무설탕,무설탕,1.0,2500.0,0
197,2,3,구매안함,,,,,0
197,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
197,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
197,3,3,구매안함,,,,,1
197,4,1,제품 A,알반당,알반당,1.0,2000.0,1
197,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
197,4,3,구매안함,,,,,0
197,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
197,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
197,5,3,구매안함,,,,,0
197,6,1,제품 A,알반당,알반당,1.0,3000.0,0
197,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
197,6,3,구매안함,,,,,0
198,1,1,제품 A,알반당,알반당,1.0,2500.0,0
198,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
198,1,3,구매안함,,,,,0
198,2,1,제품 A,알반당,알반당,0.0,3000.0,0
198,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
198,2,3,구매안함,,,,,0
198,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
198,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
198,3,3,구매안함,,,,,0
198,4,1,제품 A,알반당,알반당,1.0,2000.0,1
198,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
198,4,3,구매안함,,,,,0
198,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
198,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
198,5,3,구매안함,,,,,0
198,6,1,제품 A,알반당,알반당,1.0,3000.0,0
198,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
198,6,3,구매안함,,,,,0
199,1,1,제품 A,알반당,알반당,1.0,2500.0,0
199,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
199,1,3,구매안함,,,,,0
199,2,1,제품 A,알반당,알반당,0.0,3000.0,0
199,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
199,2,3,구매안함,,,,,0
199,3,1,제품 A,알반당,무설탕,0.0,2000.0,1
199,3,2,제품 B,무설탕,무설탕,1.0,3000.0,0
199,3,3,구매안함,,,,,0
199,4,1,제품 A,알반당,알반당,1.0,2000.0,1
199,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
199,4,3,구매안함,,,,,0
199,5,1,제품 A,알반당,무설탕,0.0,2500.0,1
199,5,2,제품 B,무설탕,알반당,1.0,3000.0,0
199,5,3,구매안함,,,,,0
199,6,1,제품 A,알반당,알반당,1.0,3000.0,0
199,6,2,제품 B,무설탕,무설탕,0.0,2000.0,1
199,6,3,구매안함,,,,,0
200,1,1,제품 A,알반당,알반당,1.0,2500.0,1
200,1,2,제품 B,무설탕,무설탕,0.0,2000.0,0
200,1,3,구매안함,,,,,0
200,2,1,제품 A,알반당,알반당,0.0,3000.0,0
200,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
200,2,3,구매안함,,,,,0
200,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
200,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
200,3,3,구매안함,,,,,0
200,4,1,제품 A,알반당,알반당,1.0,2000.0,1
200,4,2,제품 B,무설탕,알반당,0.0,2500.0,0
200,4,3,구매안함,,,,,0
200,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
200,5,2,제품 B,무설탕,알반당,1.0,3000.0,1
200,5,3,구매안함,,,,,0
200,6,1,제품 A,알반당,알반당,1.0,3000.0,1
200,6,2,제품 B,무설탕,무설탕,0.0,2000.0,0
200,6,3,구매안함,,,,,0
201,1,1,제품 A,알반당,알반당,1.0,2500.0,0
201,1,2,제품 B,무설탕,무설탕,0.0,2000.0,1
201,1,3,구매안함,,,,,0
201,2,1,제품 A,알반당,알반당,0.0,3000.0,0
201,2,2,제품 B,무설탕,무설탕,1.0,2500.0,1
201,2,3,구매안함,,,,,0
201,3,1,제품 A,알반당,무설탕,0.0,2000.0,0
201,3,2,제품 B,무설탕,무설탕,1.0,3000.0,1
201,3,3,구매안함,,,,,0
201,4,1,제품 A,알반당,알반당,1.0,2000.0,0
201,4,2,제품 B,무설탕,알반당,0.0,2500.0,1
201,4,3,구매안함,,,,,0
201,5,1,제품 A,알반당,무설탕,0.0,2500.0,0
